AnalysisYear,EnsembleMember,DaysInYear,AnnualRainfall_mm,AnnualRainfall365_mm,DryDays,DryDays365,LightRainDays,LightRainDays365,ModerateRainDays,ModerateRainDays365,HeavyRainDays,HeavyRainDays365,VeryHeavyRainDays,VeryHeavyRainDays365,LongestDrySpell
2052,29,366,1351.2531136532455,1347.5611652552857,151,150.58743169398906,71,70.80601092896175,99,98.72950819672131,45,44.877049180327866,9,8.975409836065573,20
2053,29,365,1748.9959103426168,1748.9959103426168,143,143.0,68,68.0,88,88.0,66,66.0,20,20.0,18
2054,29,365,1561.8572215041095,1561.8572215041095,139,139.0,72,72.0,107,107.0,47,47.0,18,18.0,12
2055,29,365,1974.4321002466872,1974.4321002466872,133,133.0,71,71.0,87,87.0,74,74.0,27,27.0,15
2056,29,366,1638.8115212790042,1634.3338941716845,134,133.63387978142077,83,82.77322404371584,94,93.7431693989071,55,54.849726775956285,19,18.94808743169399,14
2057,29,365,1732.9952418764708,1732.9952418764708,137,137.0,64,64.0,106,106.0,58,58.0,19,19.0,11
2058,29,365,1500.6174813112011,1500.6174813112011,167,167.0,60,60.0,81,81.0,57,57.0,17,17.0,26
2059,29,365,1524.6888449662752,1524.6888449662752,143,143.0,79,79.0,92,92.0,51,51.0,21,21.0,22
2060,29,366,1231.6878488519937,1228.3225815054036,171,170.5327868852459,73,72.80054644808743,79,78.78415300546447,43,42.88251366120218,15,14.959016393442623,18
2061,29,365,1534.9248417961035,1534.9248417961035,146,146.0,74,74.0,98,98.0,47,47.0,18,18.0,21
2062,29,365,1841.1797286231588,1841.1797286231588,130,130.0,71,71.0,91,91.0,73,73.0,20,20.0,14
2063,29,365,1755.5372357601234,1755.5372357601234,148,148.0,70,70.0,87,87.0,60,60.0,25,25.0,25
2064,29,366,1839.2317370405058,1834.2065137152586,143,142.60928961748633,57,56.84426229508197,102,101.72131147540983,64,63.82513661202186,21,20.942622950819672,11
2065,29,365,1373.817096726932,1373.817096726932,146,146.0,84,84.0,90,90.0,45,45.0,12,12.0,10
2066,29,365,1456.143155385273,1456.143155385273,147,147.0,78,78.0,94,94.0,46,46.0,14,14.0,13
2067,29,365,1428.7061578827083,1428.7061578827083,176,176.0,66,66.0,81,81.0,42,42.0,17,17.0,14
2068,29,366,2049.794290388535,2044.1937595404788,146,145.60109289617486,64,63.82513661202186,86,85.76502732240436,70,69.80874316939891,31,30.915300546448087,16
2069,29,365,1931.253877355481,1931.253877355481,134,134.0,72,72.0,92,92.0,67,67.0,25,25.0,8
2070,29,365,1948.135564141177,1948.135564141177,147,147.0,56,56.0,98,98.0,64,64.0,24,24.0,19
2071,29,365,1783.2320032979424,1783.2320032979424,145,145.0,61,61.0,93,93.0,66,66.0,20,20.0,18
2072,29,366,1860.0369811977603,1854.9549129431216,141,140.61475409836066,71,70.80601092896175,89,88.7568306010929,65,64.8224043715847,21,20.942622950819672,12
2073,29,365,1584.0698677408798,1584.0698677408798,153,153.0,75,75.0,79,79.0,58,58.0,19,19.0,15
2074,29,365,1930.8616268159071,1930.8616268159071,107,107.0,79,79.0,112,112.0,67,67.0,23,23.0,13
2075,29,365,2263.653390148611,2263.653390148611,120,120.0,66,66.0,90,90.0,89,89.0,33,33.0,18
2076,29,366,1717.160205524408,1712.4685109737948,161,160.5601092896175,72,71.80327868852459,68,67.81420765027322,65,64.8224043715847,21,20.942622950819672,17
2077,29,365,1924.5115060374555,1924.5115060374555,131,131.0,72,72.0,103,103.0,59,59.0,25,25.0,13
2078,29,365,1694.8256591656698,1694.8256591656698,134,134.0,81,81.0,86,86.0,64,64.0,20,20.0,11
2079,29,365,1584.0199747376294,1584.0199747376294,150,150.0,76,76.0,85,85.0,54,54.0,17,17.0,10
2080,29,366,1737.109072287119,1732.3628726360614,148,147.59562841530055,71,70.80601092896175,85,84.76775956284153,62,61.830601092896174,23,22.937158469945356,8
